Date,Time,Factory,Region,Shift,Workers,Exp,Training,Temp,Pressure,Humidity,Vibration,Speed,Age,Service_Days,Gas,Sparks,Alarm,Risk,Accident
2022-04-20,23:30:00,Factory_B,Urban,Night,27.0,Senior,Yes,33.01,27.53,72.13,4.29,3939.97,7,114,7.25,4,On,55.1,0
2022-04-20,23:45:00,Factory_B,Rural,Day,48.0,Junior,No,38.81,29.8,67.84,4.1,3010.35,12,253,1.47,3,Off,79.34,1
2022-04-21,00:00:00,Factory_D,Industrial_Zone,Day,46.0,Senior,Yes,31.99,25.62,53.63,2.13,3006.31,8,92,0.68,4,Off,47.97,0
2022-04-21,00:15:00,Factory_D,Industrial_Zone,Day,5.0,Senior,Yes,34.16,27.04,65.45,2.6,2518.36,10,90,3.45,3,On,52.9,0
2022-04-21,00:30:00,Factory_B,Rural,Day,23.0,Senior,No,37.4,32.6,33.54,1.35,2756.25,9,49,9.15,1,Off,59.49,0
2022-04-21,00:45:00,Factory_C,Rural,Night,43.0,Junior,Yes,35.9,26.07,65.46,3.47,2839.87,19,282,8.09,2,Off,76.49,1
2022-04-21,01:00:00,Factory_B,Urban,Day,40.0,Junior,Yes,35.5,28.08,40.63,1.81,3940.03,14,286,7.07,4,On,74.75,0
2022-04-21,01:15:00,Factory_C,Rural,Day,18.0,Junior,No,38.33,28.34,74.49,3.35,1255.88,9,214,8.81,0,On,75.31,1
2022-04-21,01:30:00,Factory_C,Urban,Night,7.0,Junior,Yes,35.78,27.03,39.06,0.07,1517.49,9,171,6.44,1,On,64.48,0
2022-04-21,01:45:00,Factory_A,Rural,Night,32.0,Junior,Yes,33.37,24.23,73.07,3.42,2875.31,10,336,4.36,0,Off,69.99,0
2022-04-21,02:00:00,Factory_D,Urban,Day,6.0,Senior,No,31.11,24.49,69.64,4.95,3626.54,12,280,7.56,2,Off,65.95,0
2022-04-21,02:15:00,Factory_D,Urban,Night,37.0,Senior,Yes,36.46,28.57,32.53,3.94,2445.16,5,171,5.63,0,Off,61.52,0
2022-04-21,02:30:00,Factory_D,Rural,Night,16.0,Senior,No,32.69,24.65,36.09,2.62,2467.69,13,272,2.54,1,Off,68.43,0
2022-04-21,02:45:00,Factory_B,Industrial_Zone,Night,31.0,Senior,No,34.28,23.73,41.57,3.75,3768.27,14,340,5.09,4,On,80.91,1
2022-04-21,03:00:00,Factory_C,Industrial_Zone,Night,12.0,Senior,No,38.24,30.36,60.26,4.38,3085.13,19,231,5.83,0,Off,74.54,0
2022-04-21,03:15:00,Factory_D,Urban,Night,42.0,Junior,No,34.34,24.84,47.39,3.01,1223.71,12,19,7.17,0,Off,57.24,0
2022-04-21,03:30:00,Factory_B,Rural,Night,34.0,Senior,No,33.67,30.62,67.77,0.1,3534.29,13,198,2.25,4,On,65.03,0
2022-04-21,03:45:00,Factory_B,Rural,Day,12.0,Senior,Yes,34.16,29.3,77.0,4.98,1529.69,16,186,6.74,1,Off,69.63,0
2022-04-21,04:00:00,Factory_C,Urban,Day,40.0,Senior,Yes,34.24,28.9,74.23,2.65,3275.92,2,6,4.59,4,Off,47.17,0
2022-04-21,04:15:00,Factory_C,Urban,Night,47.0,Junior,No,32.03,26.32,50.55,3.61,2133.38,16,345,0.26,1,On,81.31,1
2022-04-21,04:30:00,Factory_B,Industrial_Zone,Night,27.0,Senior,No,40.03,29.49,32.17,2.46,1616.18,15,201,4.75,1,Off,82.54,1
2022-04-21,04:45:00,Factory_D,Urban,Night,49.0,Senior,Yes,33.35,28.66,42.62,1.02,3822.93,12,234,6.91,3,Off,69.24,0
2022-04-21,05:00:00,Factory_D,Industrial_Zone,Day,21.0,Junior,Yes,37.35,29.83,52.16,1.91,2455.1,9,309,8.53,1,Off,79.89,1
2022-04-21,05:15:00,Factory_B,Rural,Night,,Junior,Yes,31.94,25.5,48.73,4.9,2794.81,12,207,9.36,4,Off,55.67,0
2022-04-21,05:30:00,Factory_D,Rural,Day,22.0,Junior,Yes,36.65,25.37,48.67,1.33,2048.2,13,202,1.77,3,Off,73.3,0
2022-04-21,05:45:00,Factory_D,Industrial_Zone,Day,,Junior,Yes,35.51,26.69,43.86,1.19,2497.34,15,166,4.26,0,Off,58.35,0
2022-04-21,06:00:00,Factory_B,Rural,Day,44.0,Senior,Yes,35.08,30.69,53.26,0.17,3118.99,3,316,4.57,4,Off,73.86,0
2022-04-21,06:15:00,Factory_D,Industrial_Zone,Day,38.0,Junior,Yes,35.52,31.22,70.31,4.99,1772.61,18,51,9.86,0,Off,61.7,0
2022-04-21,06:30:00,Factory_A,Urban,Night,28.0,Junior,No,36.25,28.33,30.66,2.22,1739.59,4,73,9.67,2,On,54.14,0
2022-04-21,06:45:00,Factory_A,Urban,Night,25.0,Junior,No,34.32,26.24,52.02,0.5,1981.34,1,18,2.3,3,Off,40.99,0
2022-04-21,07:00:00,Factory_D,Industrial_Zone,Night,21.0,Junior,No,34.47,26.9,77.46,1.73,1450.68,2,161,2.54,4,Off,60.54,0
2022-04-21,07:15:00,Factory_A,Rural,Night,25.0,Junior,Yes,36.73,29.06,61.8,0.37,2161.21,5,15,1.6,2,Off,54.55,0
2022-04-21,07:30:00,Factory_D,Industrial_Zone,Day,49.0,Junior,No,31.57,25.01,79.49,1.6,1275.47,1,294,0.54,1,On,61.15,0
2022-04-21,07:45:00,Factory_C,Rural,Night,19.0,Senior,Yes,31.11,23.42,49.96,2.88,1740.42,19,203,1.68,2,On,60.56,0
2022-04-21,08:00:00,Factory_B,Rural,Day,49.0,Junior,Yes,35.54,27.98,43.42,3.24,1476.15,7,266,2.68,1,Off,63.58,0
2022-04-21,08:15:00,Factory_C,Rural,Night,47.0,Senior,No,28.97,24.0,75.96,3.81,1445.43,19,255,1.21,3,Off,58.88,0
2022-04-21,08:30:00,Factory_C,Urban,Night,20.0,Junior,No,29.95,26.36,40.81,2.45,2601.27,1,328,4.7,1,Off,69.55,0
2022-04-21,08:45:00,Factory_C,Rural,Day,25.0,Junior,No,40.42,27.69,72.8,4.15,1442.73,3,4,4.61,0,Off,57.24,0
2022-04-21,09:00:00,Factory_B,Industrial_Zone,Day,48.0,Junior,No,39.65,30.31,42.31,2.48,2262.79,17,45,5.86,4,Off,63.85,0
2022-04-21,09:15:00,Factory_C,Industrial_Zone,Night,19.0,Junior,Yes,33.29,29.1,67.27,2.0,3049.04,15,261,4.11,3,Off,66.74,0
2022-04-21,09:30:00,Factory_C,Industrial_Zone,Night,30.0,Senior,No,38.0,27.83,72.01,2.2,2027.83,9,176,8.0,2,On,62.74,0
2022-04-21,09:45:00,Factory_A,Rural,Night,17.0,Senior,Yes,38.1,27.57,73.64,0.69,3008.93,1,155,3.88,4,Off,64.54,0
2022-04-21,10:00:00,Factory_D,Industrial_Zone,Day,45.0,Senior,No,36.41,28.14,76.81,2.78,1341.78,16,272,6.43,2,Off,76.92,1
2022-04-21,10:15:00,Factory_C,Urban,Night,6.0,Senior,Yes,34.76,27.2,65.01,3.96,3245.02,11,343,3.68,4,Off,70.79,0
2022-04-21,10:30:00,Factory_B,Industrial_Zone,Night,10.0,Senior,No,36.88,28.4,51.77,0.29,1392.73,18,47,7.08,2,On,63.82,0
2022-04-21,10:45:00,Factory_C,Urban,Night,47.0,Senior,Yes,37.39,27.95,41.71,1.6,1636.28,14,149,6.73,0,Off,63.5,0
2022-04-21,11:00:00,Factory_D,Rural,Day,42.0,Senior,Yes,36.93,27.63,35.22,4.56,3984.22,2,36,6.97,2,On,49.85,0
2022-04-21,11:15:00,Factory_B,Industrial_Zone,Night,34.0,Senior,Yes,30.35,27.81,74.99,1.31,3567.2,2,240,6.64,1,Off,58.04,0
2022-04-21,11:30:00,Factory_A,Industrial_Zone,Night,31.0,Junior,Yes,41.1,28.49,40.56,2.1,3156.83,11,289,0.77,4,Off,84.53,1
2022-04-21,11:45:00,Factory_D,Urban,Night,8.0,Junior,Yes,42.21,32.63,67.0,0.44,1081.58,7,262,3.84,4,On,79.47,1
2022-04-21,12:00:00,Factory_B,Industrial_Zone,Day,40.0,Senior,Yes,29.27,26.63,68.23,3.48,1408.08,8,74,1.83,4,Off,45.22,0
2022-04-21,12:15:00,Factory_C,Urban,Day,40.0,Junior,No,36.53,26.54,49.17,1.15,3540.75,13,76,7.41,4,Off,54.08,0
2022-04-21,12:30:00,Factory_C,Industrial_Zone,Night,26.0,Junior,No,41.14,28.98,62.47,2.45,2944.7,1,255,6.25,1,Off,77.34,1
2022-04-21,12:45:00,Factory_C,Industrial_Zone,Day,8.0,Senior,No,38.01,28.85,36.05,0.91,2736.5,19,269,4.2,3,On,85.27,1
2022-04-21,13:00:00,Factory_A,Industrial_Zone,Night,49.0,Junior,Yes,38.04,29.22,49.32,3.42,2225.22,17,193,7.5,3,On,77.31,1
2022-04-21,13:15:00,Factory_D,Rural,Night,16.0,Junior,Yes,30.68,24.0,48.28,4.22,2658.54,19,115,9.01,0,On,54.12,0
2022-04-21,13:30:00,Factory_B,Urban,Day,39.0,Junior,No,37.37,27.68,57.7,0.17,3895.77,2,266,9.39,3,On,69.48,0
2022-04-21,13:45:00,Factory_C,Industrial_Zone,Day,38.0,Junior,No,35.72,26.56,54.0,4.85,1820.03,13,101,3.26,0,Off,61.51,0
2022-04-21,14:00:00,Factory_B,Rural,Day,48.0,Senior,Yes,37.34,29.32,36.31,2.19,1166.4,1,330,6.22,4,Off,78.21,1
2022-04-21,14:15:00,Factory_A,Rural,Day,43.0,Junior,No,31.89,27.15,54.92,4.72,1565.86,19,89,2.18,4,On,59.81,0
2022-04-21,14:30:00,Factory_C,Industrial_Zone,Day,21.0,Junior,Yes,31.79,25.82,30.67,4.17,1532.45,16,79,7.99,3,Off,54.37,0
2022-04-21,14:45:00,Factory_A,Urban,Day,24.0,Senior,No,34.57,25.92,51.89,2.61,2512.19,2,42,2.63,0,Off,44.93,0
2022-04-21,15:00:00,Factory_C,Rural,Night,14.0,Senior,Yes,33.86,27.57,38.07,0.22,1197.72,18,320,3.06,3,On,73.94,0
2022-04-21,15:15:00,Factory_B,Industrial_Zone,Night,16.0,Senior,No,34.53,30.64,37.01,3.93,3726.42,19,40,1.58,2,On,59.96,0
2022-04-21,15:30:00,Factory_A,Rural,Night,15.0,Junior,Yes,33.56,25.69,30.08,1.19,2447.83,13,271,9.72,4,Off,66.22,0
2022-04-21,15:45:00,Factory_C,Industrial_Zone,Night,41.0,Senior,No,34.4,26.74,79.9,0.39,1323.81,10,217,7.12,2,On,67.89,0
2022-04-21,16:00:00,Factory_C,Industrial_Zone,Night,18.0,Senior,No,33.0,25.47,56.64,0.7,2037.99,15,242,3.03,1,Off,66.73,0
2022-04-21,16:15:00,Factory_C,Urban,Day,47.0,Senior,No,34.86,29.58,54.56,4.83,3310.04,13,134,0.63,1,Off,67.79,0
2022-04-21,16:30:00,Factory_A,Urban,Night,36.0,Junior,Yes,30.73,25.28,42.79,3.65,2363.09,8,282,2.64,1,Off,65.71,0
2022-04-21,16:45:00,Factory_D,Rural,Day,38.0,Senior,Yes,36.54,24.25,66.76,4.34,3691.75,11,4,9.1,4,Off,53.75,0
2022-04-21,17:00:00,Factory_D,Urban,Night,40.0,Senior,Yes,35.78,26.62,59.79,4.54,3850.16,8,169,0.22,0,On,63.18,0
2022-04-21,17:15:00,Factory_D,Industrial_Zone,Night,5.0,Senior,Yes,31.21,24.54,69.9,1.11,3367.46,16,227,2.01,1,On,60.58,0
2022-04-21,17:30:00,Factory_B,Industrial_Zone,Night,44.0,Junior,Yes,38.98,30.12,76.02,4.38,3676.74,19,47,8.51,2,Off,66.11,0
2022-04-21,17:45:00,Factory_C,Industrial_Zone,Night,15.0,Senior,No,32.52,26.35,56.66,2.53,1573.7,16,46,0.1,3,On,48.16,0
2022-04-21,18:00:00,Factory_B,Urban,Night,12.0,Senior,No,38.57,27.6,37.06,2.5,2844.49,13,191,2.35,1,On,65.74,0
2022-04-21,18:15:00,Factory_C,Urban,Night,25.0,Senior,No,35.99,27.76,64.3,2.12,2676.7,18,24,3.09,1,Off,57.74,0
2022-04-21,18:30:00,Factory_D,Rural,Night,6.0,Junior,No,38.0,28.68,79.4,2.59,1514.64,1,233,6.91,0,On,72.39,0
2022-04-21,18:45:00,Factory_C,Industrial_Zone,Night,47.0,Senior,Yes,35.53,29.03,43.23,1.53,2040.57,17,201,9.63,4,On,74.9,0
2022-04-21,19:00:00,Factory_A,Rural,Day,29.0,Junior,Yes,36.7,28.68,75.11,3.86,1495.35,17,121,9.61,2,Off,66.08,0
2022-04-21,19:15:00,Factory_C,Industrial_Zone,Day,31.0,Junior,No,37.97,27.23,61.89,3.19,2255.57,14,284,2.38,0,Off,81.57,1
2022-04-21,19:30:00,Factory_A,Urban,Day,34.0,Junior,Yes,40.72,27.81,57.9,1.16,1924.05,13,170,8.38,4,On,63.9,0
2022-04-21,19:45:00,Factory_C,Industrial_Zone,Day,11.0,Senior,Yes,38.22,28.8,33.09,1.33,2274.07,6,174,0.1,3,Off,62.57,0
2022-04-21,20:00:00,Factory_B,Industrial_Zone,Night,24.0,Junior,No,36.34,25.18,52.17,4.78,3464.39,13,359,6.69,2,On,76.57,1
2022-04-21,20:15:00,Factory_D,Rural,Day,18.0,Senior,No,30.95,26.51,51.86,0.46,3921.65,13,79,5.31,2,On,48.86,0
2022-04-21,20:30:00,Factory_D,Rural,Day,17.0,Senior,Yes,27.75,24.87,73.98,3.59,2494.59,11,324,7.59,4,On,70.49,0
2022-04-21,20:45:00,Factory_A,Industrial_Zone,Day,24.0,Senior,No,34.61,30.43,61.22,1.38,3492.69,19,257,6.69,4,On,83.25,1
2022-04-21,21:00:00,Factory_B,Industrial_Zone,Night,31.0,Senior,Yes,32.86,27.37,71.96,1.34,1782.86,9,183,0.42,3,On,59.68,0
2022-04-21,21:15:00,Factory_C,Urban,Night,33.0,Senior,No,32.97,26.7,49.96,1.39,3300.75,10,285,4.81,1,Off,71.05,0
2022-04-21,21:30:00,Factory_C,Urban,Day,15.0,Junior,No,34.75,25.87,69.75,1.84,2581.98,14,213,4.92,1,On,63.36,0
2022-04-21,21:45:00,Factory_D,Rural,Day,12.0,Senior,No,36.99,27.39,32.04,4.47,3492.72,16,159,8.59,4,On,67.22,0
2022-04-21,22:00:00,Factory_D,Industrial_Zone,Day,25.0,Senior,No,33.14,26.45,54.44,0.98,3434.91,7,13,2.61,1,On,44.99,0
2022-04-21,22:15:00,Factory_D,Rural,Day,46.0,Junior,No,37.69,27.29,59.58,4.32,2531.31,13,29,9.91,4,On,57.13,0
2022-04-21,22:30:00,Factory_B,Rural,Day,14.0,Senior,Yes,35.1,23.5,30.79,3.78,2352.0,17,138,7.33,3,On,59.87,0
2022-04-21,22:45:00,Factory_A,Rural,Night,43.0,Junior,Yes,35.11,29.05,30.72,0.67,1335.65,13,195,9.15,1,Off,73.08,0
2022-04-21,23:00:00,Factory_D,Industrial_Zone,Day,24.0,Junior,Yes,40.62,29.54,76.1,3.71,1991.95,18,343,3.64,0,On,86.14,1
2022-04-21,23:15:00,Factory_D,Rural,Day,46.0,Senior,No,35.53,27.58,76.36,2.9,3035.46,15,111,5.04,4,On,68.6,0
2022-04-21,23:30:00,Factory_D,Industrial_Zone,Night,15.0,Senior,No,34.84,27.47,77.08,2.65,3268.37,8,273,1.69,1,Off,69.46,0
2022-04-21,23:45:00,Factory_C,Industrial_Zone,Day,43.0,Senior,Yes,36.57,30.89,39.6,1.47,3678.82,5,89,8.95,3,On,60.37,0
2022-04-22,00:00:00,Factory_A,Rural,Night,19.0,Junior,No,40.39,25.8,77.94,3.77,2423.16,14,141,1.67,4,Off,67.22,0
2022-04-22,00:15:00,Factory_A,Urban,Night,5.0,Senior,Yes,34.86,26.31,67.79,1.32,3923.11,11,19,5.1,3,Off,45.57,0
2022-04-22,00:30:00,Factory_A,Urban,Night,5.0,Junior,Yes,36.32,29.51,52.39,0.73,3279.0,13,252,1.77,2,On,76.52,1
2022-04-22,00:45:00,Factory_D,Rural,Night,34.0,Senior,No,34.68,28.69,54.61,3.24,2160.93,14,262,4.26,2,Off,69.35,0
2022-04-22,01:00:00,Factory_C,Industrial_Zone,Day,25.0,Junior,Yes,34.69,25.38,46.01,3.6,1690.85,3,48,3.89,3,On,48.44,0
2022-04-22,01:15:00,Factory_A,Industrial_Zone,Night,36.0,Junior,No,33.53,27.86,74.5,4.29,2721.42,9,349,9.75,2,On,77.25,1
2022-04-22,01:30:00,Factory_C,Urban,Night,42.0,Senior,No,33.32,23.2,62.52,0.1,2947.03,8,248,2.75,4,On,64.37,0
2022-04-22,01:45:00,Factory_A,Industrial_Zone,Day,47.0,Senior,Yes,40.09,31.61,69.72,4.86,3309.91,5,27,5.16,3,On,58.82,0
2022-04-22,02:00:00,Factory_D,Rural,Day,31.0,Junior,Yes,33.34,25.51,32.57,1.68,3636.75,19,120,3.43,4,On,57.36,0
2022-04-22,02:15:00,Factory_B,Industrial_Zone,Night,10.0,Junior,No,30.38,28.15,35.81,2.08,1157.69,15,279,9.77,0,On,67.58,0
2022-04-22,02:30:00,Factory_B,Industrial_Zone,Day,30.0,Junior,Yes,35.38,29.7,61.32,2.16,3778.3,9,124,9.03,0,Off,62.51,0
2022-04-22,02:45:00,Factory_C,Urban,Day,12.0,Senior,Yes,38.05,30.78,31.08,1.17,3113.14,4,130,6.65,1,Off,61.41,0
2022-04-22,03:00:00,Factory_D,Urban,Day,5.0,Junior,No,38.73,30.87,73.76,3.23,3026.55,12,73,1.81,2,On,58.96,0
2022-04-22,03:15:00,Factory_A,Industrial_Zone,Night,7.0,Senior,No,31.42,23.49,61.58,2.7,3668.92,15,235,5.67,4,On,65.97,0
2022-04-22,03:30:00,Factory_C,Industrial_Zone,Night,29.0,Senior,No,38.34,28.81,31.57,4.72,2655.07,13,182,6.3,1,On,76.75,1
2022-04-22,03:45:00,Factory_A,Urban,Day,43.0,Senior,No,41.18,31.64,68.5,1.13,1908.15,12,240,7.41,4,On,79.55,1
2022-04-22,04:00:00,Factory_C,Industrial_Zone,Night,45.0,Senior,No,32.95,25.22,60.88,4.11,2974.35,7,202,6.74,4,Off,58.17,0
2022-04-22,04:15:00,Factory_A,Industrial_Zone,Day,31.0,Junior,No,34.48,26.91,77.77,1.12,2213.9,7,361,9.53,1,On,71.7,0
2022-04-22,04:30:00,Factory_A,Urban,Day,22.0,Senior,Yes,31.31,21.51,43.07,4.47,3406.5,10,270,9.43,2,Off,61.2,0
2022-04-22,04:45:00,Factory_D,Rural,Day,39.0,Senior,Yes,40.56,30.1,38.11,4.3,3027.03,8,112,2.16,3,Off,66.39,0
2022-04-22,05:00:00,Factory_A,Industrial_Zone,Night,14.0,Junior,Yes,30.52,23.64,53.37,0.4,2892.61,4,128,4.05,3,On,48.77,0
2022-04-22,05:15:00,Factory_B,Urban,Night,15.0,Junior,Yes,33.8,26.36,54.44,1.92,3515.17,8,145,4.58,2,Off,66.14,0
2022-04-22,05:30:00,Factory_B,Urban,Day,20.0,Senior,No,37.35,31.05,32.28,4.14,3628.73,10,199,1.98,0,On,70.74,0
2022-04-22,05:45:00,Factory_B,Urban,Night,29.0,Senior,No,32.95,29.52,45.96,4.63,2707.73,2,250,1.86,4,Off,64.01,0
2022-04-22,06:00:00,Factory_A,Urban,Day,20.0,Junior,Yes,32.03,21.73,43.63,4.18,1938.42,5,85,4.01,4,On,44.28,0
2022-04-22,06:15:00,Factory_B,Rural,Night,27.0,Junior,No,34.84,25.21,60.5,4.53,2380.63,10,25,3.05,3,Off,51.02,0
2022-04-22,06:30:00,Factory_C,Industrial_Zone,Day,36.0,Junior,Yes,42.17,32.7,68.16,2.97,3878.77,14,153,3.23,0,On,75.83,1
2022-04-22,06:45:00,Factory_A,Urban,Night,14.0,Junior,Yes,34.23,25.94,42.78,0.65,1585.25,17,62,9.3,2,On,59.38,0
2022-04-22,07:00:00,Factory_B,Urban,Night,41.0,Junior,No,34.38,27.12,66.68,2.41,3398.23,4,303,6.29,1,On,72.6,0
2022-04-22,07:15:00,Factory_A,Rural,Night,27.0,Senior,No,31.65,25.17,49.42,2.54,3928.37,8,78,4.23,2,On,47.5,0
2022-04-22,07:30:00,Factory_A,Urban,Night,30.0,Senior,No,36.16,29.22,63.17,0.98,1822.4,15,238,2.34,3,Off,74.07,0
2022-04-22,07:45:00,Factory_B,Rural,Day,14.0,Senior,Yes,37.65,25.81,59.93,3.0,1804.69,7,116,1.47,3,On,59.48,0
2022-04-22,08:00:00,Factory_C,Urban,Day,37.0,Senior,No,33.18,29.26,70.0,3.91,3686.05,13,349,7.95,1,Off,74.68,0
2022-04-22,08:15:00,Factory_A,Urban,Night,33.0,Senior,Yes,36.61,26.99,62.14,2.5,1682.15,4,300,9.7,3,On,70.01,0
2022-04-22,08:30:00,Factory_A,Urban,Night,47.0,Junior,Yes,33.2,25.2,39.24,3.02,2534.88,3,111,6.94,3,On,52.29,0
2022-04-22,08:45:00,Factory_A,Industrial_Zone,Night,49.0,Senior,Yes,29.32,22.66,69.45,3.59,2128.9,19,194,7.82,0,On,53.45,0
2022-04-22,09:00:00,Factory_C,Rural,Day,44.0,Senior,Yes,36.37,30.58,64.51,1.97,3243.66,8,88,2.69,2,Off,59.36,0
2022-04-22,09:15:00,Factory_D,Rural,Day,47.0,Senior,No,41.22,27.57,50.06,1.9,3142.59,6,285,4.79,3,Off,78.11,1
2022-04-22,09:30:00,Factory_C,Industrial_Zone,Day,38.0,Senior,Yes,31.41,27.37,30.39,3.25,2444.18,17,328,5.69,2,Off,72.75,0
2022-04-22,09:45:00,Factory_D,Rural,Night,33.0,Senior,No,35.54,28.15,59.04,1.67,3306.48,15,4,9.08,0,Off,57.18,0
2022-04-22,10:00:00,Factory_B,Rural,Night,22.0,Senior,No,38.93,29.3,57.69,1.01,1602.55,12,180,3.45,1,Off,67.56,0
2022-04-22,10:15:00,Factory_A,Industrial_Zone,Night,39.0,Senior,No,34.69,26.6,66.53,2.22,3480.5,11,96,1.04,1,Off,56.13,0
2022-04-22,10:30:00,Factory_C,Industrial_Zone,Day,46.0,Senior,Yes,30.72,25.02,33.83,4.44,2369.48,2,309,3.04,3,Off,56.45,0
2022-04-22,10:45:00,Factory_C,Industrial_Zone,Night,8.0,Senior,Yes,35.13,27.43,51.34,3.65,1597.97,4,199,2.27,0,Off,58.67,0
2022-04-22,11:00:00,Factory_C,Urban,Day,41.0,Senior,Yes,39.47,31.74,58.31,4.38,2698.74,1,324,4.7,1,Off,77.97,1
2022-04-22,11:15:00,Factory_B,Industrial_Zone,Night,22.0,Senior,Yes,33.48,27.42,77.27,4.49,2053.61,17,242,9.73,1,Off,66.82,0
2022-04-22,11:30:00,Factory_B,Rural,Day,7.0,Junior,No,35.7,28.53,63.81,3.63,1921.1,8,260,2.74,0,On,71.17,0
2022-04-22,11:45:00,Factory_D,Industrial_Zone,Day,5.0,Senior,Yes,31.84,26.71,50.83,4.43,2559.9,17,88,1.39,1,Off,60.42,0
2022-04-22,12:00:00,Factory_B,Rural,Day,15.0,Junior,Yes,34.7,26.72,71.26,3.63,1719.74,1,279,7.53,4,On,68.38,0
2022-04-22,12:15:00,Factory_A,Industrial_Zone,Day,38.0,Senior,No,36.16,28.0,51.54,4.2,1804.45,11,31,3.02,1,Off,54.88,0
2022-04-22,12:30:00,Factory_C,Rural,Day,20.0,Junior,No,35.38,29.14,66.65,2.57,2685.28,19,277,1.2,4,Off,76.92,1
2022-04-22,12:45:00,Factory_D,Industrial_Zone,Day,47.0,Junior,No,33.71,27.23,56.48,3.87,2160.16,7,316,7.64,2,Off,71.79,0
2022-04-22,13:00:00,Factory_C,Rural,Night,9.0,Senior,No,36.33,31.21,37.72,0.94,2971.87,1,360,9.43,0,On,76.82,1
2022-04-22,13:15:00,Factory_D,Rural,Day,,Junior,Yes,37.01,29.76,79.22,4.8,2108.25,12,338,6.72,4,On,78.64,1
2022-04-22,13:30:00,Factory_C,Urban,Night,8.0,Junior,Yes,37.21,25.72,55.15,2.24,1182.99,8,113,1.87,0,On,57.5,0
2022-04-22,13:45:00,Factory_C,Rural,Day,49.0,Senior,Yes,34.12,30.16,37.53,4.12,3387.58,2,327,4.07,0,Off,74.24,0
2022-04-22,14:00:00,Factory_D,Rural,Night,8.0,Senior,Yes,33.14,28.88,72.06,4.01,1826.54,1,17,5.9,4,On,47.32,0
2022-04-22,14:15:00,Factory_C,Urban,Night,33.0,Senior,No,40.89,27.89,63.11,0.85,1196.8,12,96,8.12,2,Off,65.48,0
2022-04-22,14:30:00,Factory_C,Urban,Night,29.0,Senior,No,35.41,30.53,49.19,0.18,3605.63,9,99,9.1,4,Off,59.23,0
2022-04-22,14:45:00,Factory_B,Rural,Night,49.0,Senior,No,34.23,27.81,44.03,1.89,1254.07,12,109,4.09,0,On,60.18,0
2022-04-22,15:00:00,Factory_D,Rural,Night,42.0,Junior,No,30.57,22.29,47.56,1.72,1445.47,14,50,5.28,1,On,48.61,0
2022-04-22,15:15:00,Factory_B,Rural,Day,47.0,Senior,No,32.2,27.33,66.23,1.31,2630.47,15,270,9.42,0,On,70.86,0
2022-04-22,15:30:00,Factory_B,Urban,Day,44.0,Senior,No,33.07,26.1,37.79,4.1,3951.6,16,364,8.85,4,On,80.51,1
2022-04-22,15:45:00,Factory_B,Rural,Night,16.0,Senior,Yes,36.32,26.98,49.79,4.9,1182.38,6,4,4.66,2,Off,50.1,0
2022-04-22,16:00:00,Factory_B,Industrial_Zone,Day,24.0,Junior,No,33.93,25.0,47.29,0.76,1531.12,5,187,0.94,3,On,61.14,0
2022-04-22,16:15:00,Factory_C,Industrial_Zone,Night,48.0,Senior,No,35.05,27.84,31.3,4.22,2023.9,7,35,5.83,1,Off,46.42,0
2022-04-22,16:30:00,Factory_D,Urban,Night,40.0,Junior,Yes,30.7,27.2,53.43,3.74,1534.37,15,165,8.11,1,On,58.02,0
2022-04-22,16:45:00,Factory_C,Urban,Day,8.0,Junior,No,39.21,31.45,36.2,3.26,3791.71,16,131,0.03,2,On,73.02,0
2022-04-22,17:00:00,Factory_A,Urban,Night,13.0,Junior,Yes,32.79,26.42,53.5,4.53,3450.46,7,132,5.64,0,On,50.01,0
2022-04-22,17:15:00,Factory_A,Industrial_Zone,Day,40.0,Junior,No,35.71,27.83,50.47,1.54,3527.73,14,151,4.98,1,Off,58.72,0
2022-04-22,17:30:00,Factory_B,Urban,Day,12.0,Junior,No,33.41,27.86,60.11,3.35,3511.2,13,315,7.51,3,Off,75.13,1
2022-04-22,17:45:00,Factory_C,Rural,Day,20.0,Senior,Yes,34.05,29.21,49.63,1.88,3676.76,1,184,1.75,0,Off,60.01,0
2022-04-22,18:00:00,Factory_B,Urban,Night,8.0,Senior,Yes,32.62,25.33,47.73,1.34,1145.47,11,11,9.71,1,Off,53.72,0
2022-04-22,18:15:00,Factory_A,Rural,Day,44.0,Junior,No,35.89,25.59,72.32,1.63,2651.32,15,160,2.22,0,Off,64.87,0
2022-04-22,18:30:00,Factory_B,Rural,Day,,Senior,Yes,32.06,25.0,78.74,0.14,3249.73,9,285,2.2,1,Off,61.57,0
2022-04-22,18:45:00,Factory_C,Urban,Day,19.0,Junior,No,35.94,23.81,48.63,3.25,2815.37,18,271,3.95,1,On,72.37,0
2022-04-22,19:00:00,Factory_A,Rural,Day,46.0,Senior,No,34.64,25.45,58.32,1.04,2150.54,17,25,1.65,1,On,55.32,0
2022-04-22,19:15:00,Factory_B,Rural,Day,25.0,Junior,Yes,36.89,30.19,49.84,1.35,3198.86,3,120,0.15,2,Off,66.01,0
2022-04-22,19:30:00,Factory_A,Industrial_Zone,Night,48.0,Junior,No,37.19,27.98,46.53,2.82,2395.11,16,133,6.72,0,On,69.53,0
